sample_idx,model_type,rel_l2,pde_residual
507,Data-Driven FNO,0.2688307762145996,10.753159523010254
508,PI-FNO,0.2491176873445511,3.9597702026367188
508,Data-Driven FNO,0.28542622923851013,8.976241111755371
509,PI-FNO,0.4028531014919281,28.548259735107422
509,Data-Driven FNO,0.40726059675216675,51.76708984375
510,PI-FNO,0.5920408368110657,13.73476791381836
510,Data-Driven FNO,0.7047802805900574,27.4447078704834
511,PI-FNO,0.3425869345664978,41.22932052612305
511,Data-Driven FNO,0.3704051077365875,61.51068878173828
512,PI-FNO,0.8948726058006287,6.6505937576293945
512,Data-Driven FNO,0.9341350793838501,11.29700756072998
513,PI-FNO,0.6146033406257629,38.07035827636719
513,Data-Driven FNO,0.6189388036727905,59.39541244506836
514,PI-FNO,0.4099076986312866,44.802879333496094
514,Data-Driven FNO,0.4877467751502991,69.3930892944336
515,PI-FNO,0.521475076675415,70.01692962646484
515,Data-Driven FNO,0.5207940936088562,84.71968078613281
516,PI-FNO,0.44667547941207886,14.792584419250488
516,Data-Driven FNO,0.4178995192050934,29.08253288269043
517,PI-FNO,0.26875218749046326,23.57915687561035
517,Data-Driven FNO,0.30587872862815857,40.5847282409668
518,PI-FNO,0.3462558388710022,8.483230590820312
518,Data-Driven FNO,0.3113918900489807,20.364459991455078
519,PI-FNO,0.2462649643421173,18.49374008178711
519,Data-Driven FNO,0.3306552767753601,34.028541564941406
520,PI-FNO,0.5173692107200623,132.27996826171875
520,Data-Driven FNO,0.5580852031707764,189.19815063476562
521,PI-FNO,0.5882101058959961,14.789651870727539
521,Data-Driven FNO,0.5411874651908875,27.15491485595703
522,PI-FNO,0.6231305599212646,55.29352569580078
522,Data-Driven FNO,0.6338290572166443,82.0291976928711
523,PI-FNO,0.3841964900493622,35.976810455322266
523,Data-Driven FNO,0.3899849057197571,56.336997985839844
524,PI-FNO,0.578028678894043,20.143278121948242
524,Data-Driven FNO,0.5798148512840271,43.49258041381836
525,PI-FNO,0.4249013066291809,252.7813720703125
525,Data-Driven FNO,0.4565705955028534,515.1215209960938
526,PI-FNO,0.5011754035949707,3.7207159996032715
526,Data-Driven FNO,0.4894063174724579,11.003591537475586
527,PI-FNO,0.5466208457946777,49.461734771728516
527,Data-Driven FNO,0.5463849306106567,101.87225341796875
528,PI-FNO,0.6296587586402893,10.980926513671875
528,Data-Driven FNO,0.6293449997901917,25.278488159179688
529,PI-FNO,0.2946769893169403,48.74754333496094
529,Data-Driven FNO,0.37149080634117126,84.4946517944336
530,PI-FNO,0.689180314540863,7.999711990356445
530,Data-Driven FNO,0.6928989887237549,10.194317817687988
531,PI-FNO,0.23642058670520782,16.172182083129883
531,Data-Driven FNO,0.28783029317855835,21.375885009765625
532,PI-FNO,0.5438739657402039,35.92192459106445
532,Data-Driven FNO,0.5059970617294312,66.52130126953125
533,PI-FNO,0.3109680414199829,40.164615631103516
533,Data-Driven FNO,0.31389665603637695,65.35590362548828
534,PI-FNO,0.24007414281368256,17.85604476928711
534,Data-Driven FNO,0.246061310172081,26.86227798461914
535,PI-FNO,0.9114148616790771,5.56646728515625
535,Data-Driven FNO,0.903701901435852,8.680381774902344
536,PI-FNO,0.9839704036712646,4.048720836639404
536,Data-Driven FNO,0.9514228105545044,7.322852611541748
537,PI-FNO,0.36077257990837097,54.938682556152344
537,Data-Driven FNO,0.407772421836853,84.91453552246094
538,PI-FNO,0.48927807807922363,5.878418445587158
538,Data-Driven FNO,0.4889194369316101,15.398634910583496
539,PI-FNO,0.7163246870040894,4.176408767700195
539,Data-Driven FNO,0.6965822577476501,9.823007583618164
540,PI-FNO,0.7829244136810303,19.35248374938965
540,Data-Driven FNO,0.7961539030075073,22.075519561767578
541,PI-FNO,0.6236246228218079,38.338661193847656
541,Data-Driven FNO,0.591151773929596,52.61628341674805
542,PI-FNO,0.48343318700790405,5.948612213134766
542,Data-Driven FNO,0.5677828788757324,9.936491012573242
543,PI-FNO,0.4359316825866699,100.09654998779297
543,Data-Driven FNO,0.47606417536735535,125.1688003540039
544,PI-FNO,0.7010302543640137,169.2865447998047
544,Data-Driven FNO,0.7151818871498108,234.87060546875
545,PI-FNO,0.2890970706939697,60.47831344604492
545,Data-Driven FNO,0.3237547278404236,107.79301452636719
546,PI-FNO,0.39209434390068054,6.543907642364502
546,Data-Driven FNO,0.399288535118103,15.291267395019531
547,PI-FNO,0.32740169763565063,23.947315216064453
547,Data-Driven FNO,0.337814599275589,51.02265167236328
548,PI-FNO,0.2591245174407959,24.8308048248291
548,Data-Driven FNO,0.27936050295829773,50.363990783691406
549,PI-FNO,0.4362391531467438,8.134268760681152
549,Data-Driven FNO,0.45373237133026123,15.03698444366455
550,PI-FNO,0.2670714855194092,96.43617248535156
550,Data-Driven FNO,0.2804483473300934,164.15835571289062
551,PI-FNO,0.4650067687034607,77.43276977539062
551,Data-Driven FNO,0.47926753759384155,148.16275024414062
552,PI-FNO,0.322973370552063,57.26376724243164
552,Data-Driven FNO,0.3144601583480835,83.11065673828125
553,PI-FNO,0.6514302492141724,1.789218783378601
553,Data-Driven FNO,0.6692578196525574,5.1001362800598145
554,PI-FNO,0.6305013298988342,15.128125190734863
554,Data-Driven FNO,0.6451796889305115,30.917922973632812
555,PI-FNO,0.3807511627674103,55.5129508972168
555,Data-Driven FNO,0.44108712673187256,111.70501708984375
556,PI-FNO,0.4361104965209961,23.948528289794922
556,Data-Driven FNO,0.4271928668022156,51.972564697265625
557,PI-FNO,0.32040122151374817,58.831363677978516
557,Data-Driven FNO,0.398699551820755,84.7695541381836
558,PI-FNO,0.44992247223854065,22.86994171142578
558,Data-Driven FNO,0.4734773635864258,29.975305557250977
559,PI-FNO,0.43672364950180054,105.74889373779297
559,Data-Driven FNO,0.454125314950943,210.4827423095703
560,PI-FNO,0.6891905069351196,36.29956817626953
560,Data-Driven FNO,0.622402012348175,49.478851318359375
561,PI-FNO,0.45550665259361267,23.162704467773438
561,Data-Driven FNO,0.5257885456085205,51.690860748291016
562,PI-FNO,0.4337780475616455,73.16602325439453
562,Data-Driven FNO,0.536029040813446,136.50120544433594
563,PI-FNO,0.4400261342525482,6.1591715812683105
563,Data-Driven FNO,0.4667879045009613,12.95020580291748
564,PI-FNO,0.417140394449234,3.7666208744049072
564,Data-Driven FNO,0.4378250539302826,7.46467924118042
565,PI-FNO,0.42458897829055786,59.91597366333008
565,Data-Driven FNO,0.4059717357158661,92.0036392211914
566,PI-FNO,0.43864527344703674,68.00279998779297
566,Data-Driven FNO,0.4620341956615448,138.97207641601562
567,PI-FNO,0.429293155670166,39.71730422973633
567,Data-Driven FNO,0.4346469044685364,64.92224884033203
568,PI-FNO,0.3167065680027008,38.032962799072266
568,Data-Driven FNO,0.31755363941192627,65.72541809082031
569,PI-FNO,0.9021124839782715,5.364945411682129
569,Data-Driven FNO,0.9256072640419006,10.093575477600098
570,PI-FNO,0.2652347683906555,31.85057830810547
570,Data-Driven FNO,0.2764383852481842,58.24113845825195
571,PI-FNO,0.5563260912895203,105.9620590209961
571,Data-Driven FNO,0.5435092449188232,134.4124755859375
572,PI-FNO,0.29838696122169495,25.6478214263916
572,Data-Driven FNO,0.33633196353912354,42.038726806640625
573,PI-FNO,0.3699132204055786,31.186752319335938
573,Data-Driven FNO,0.337470680475235,56.904273986816406
574,PI-FNO,0.3447747230529785,77.81166076660156
574,Data-Driven FNO,0.3301590383052826,154.622314453125
575,PI-FNO,0.4288807809352875,44.447872161865234
575,Data-Driven FNO,0.47616997361183167,79.1371841430664
576,PI-FNO,0.6279253363609314,43.17502212524414
576,Data-Driven FNO,0.6619424819946289,52.073974609375
577,PI-FNO,0.29869771003723145,31.80207633972168
577,Data-Driven FNO,0.28470101952552795,67.14894104003906
578,PI-FNO,0.32724136114120483,12.150282859802246
578,Data-Driven FNO,0.4004107117652893,24.325786590576172
579,PI-FNO,0.4843382239341736,28.345413208007812
579,Data-Driven FNO,0.442182332277298,56.14701461791992
580,PI-FNO,0.3268700838088989,8.023216247558594
580,Data-Driven FNO,0.30039897561073303,16.65032958984375
581,PI-FNO,0.4182277023792267,8.405943870544434
581,Data-Driven FNO,0.3964240849018097,14.492528915405273
582,PI-FNO,0.49390825629234314,17.153295516967773
582,Data-Driven FNO,0.482115775346756,34.4478645324707
583,PI-FNO,0.5818683505058289,12.2969970703125
583,Data-Driven FNO,0.5061428546905518,18.914997100830078
584,PI-FNO,0.3656022250652313,43.221981048583984
584,Data-Driven FNO,0.39464542269706726,86.12942504882812
585,PI-FNO,0.29683396220207214,75.54386138916016
585,Data-Driven FNO,0.3245849609375,136.5213165283203
586,PI-FNO,0.654979407787323,99.22057342529297
586,Data-Driven FNO,0.6247600317001343,163.91152954101562
587,PI-FNO,0.30228152871131897,25.155166625976562
587,Data-Driven FNO,0.3242100179195404,34.8011474609375
588,PI-FNO,0.4009552299976349,38.0787467956543
588,Data-Driven FNO,0.4251788258552551,77.30221557617188
589,PI-FNO,0.4642585813999176,38.07243347167969
589,Data-Driven FNO,0.4692668914794922,69.58392333984375
590,PI-FNO,0.41899076104164124,100.3115463256836
590,Data-Driven FNO,0.4195097088813782,170.12765502929688
591,PI-FNO,0.3976452946662903,51.008148193359375
591,Data-Driven FNO,0.4617273509502411,81.3196029663086
592,PI-FNO,0.553044319152832,36.52943420410156
592,Data-Driven FNO,0.5788437724113464,46.468116760253906
593,PI-FNO,0.569254994392395,38.775108337402344
593,Data-Driven FNO,0.621441125869751,61.1766471862793
594,PI-FNO,0.33794906735420227,21.28038215637207
594,Data-Driven FNO,0.43571680784225464,33.7903938293457
595,PI-FNO,0.43957775831222534,28.867738723754883
595,Data-Driven FNO,0.48016777634620667,47.790069580078125
596,PI-FNO,0.38944751024246216,9.601253509521484
596,Data-Driven FNO,0.42938828468322754,24.32958984375
597,PI-FNO,0.3277478516101837,33.817413330078125
597,Data-Driven FNO,0.4076026678085327,63.15471267700195
598,PI-FNO,0.2763523459434509,39.668373107910156
598,Data-Driven FNO,0.3021954894065857,77.32597351074219
599,PI-FNO,0.4586507976055145,3.985231399536133
599,Data-Driven FNO,0.4541110098361969,6.180624961853027
600,PI-FNO,0.2880324423313141,50.80311584472656
600,Data-Driven FNO,0.31187260150909424,75.04271697998047
601,PI-FNO,0.37113913893699646,34.86368179321289
601,Data-Driven FNO,0.367269366979599,82.7614517211914
602,PI-FNO,0.44066035747528076,69.51585388183594
602,Data-Driven FNO,0.4505530595779419,137.0435028076172
603,PI-FNO,0.4021056890487671,238.89300537109375
603,Data-Driven FNO,0.5014429092407227,318.45660400390625
604,PI-FNO,0.370540976524353,85.03011322021484
604,Data-Driven FNO,0.3945789039134979,138.0632781982422
605,PI-FNO,0.4405163526535034,16.676803588867188
605,Data-Driven FNO,0.5161951184272766,32.08138656616211
606,PI-FNO,0.24452468752861023,17.732606887817383
606,Data-Driven FNO,0.2972189784049988,24.542068481445312
607,PI-FNO,0.3871716558933258,54.268741607666016
607,Data-Driven FNO,0.3508581817150116,89.31111145019531
608,PI-FNO,0.37978652119636536,52.78615951538086
608,Data-Driven FNO,0.42344245314598083,104.12895965576172
609,PI-FNO,0.5480892062187195,21.79448127746582
609,Data-Driven FNO,0.5297315120697021,31.92385482788086
610,PI-FNO,0.7116826772689819,5.545018672943115
610,Data-Driven FNO,0.7598809599876404,9.415101051330566
611,PI-FNO,0.567404568195343,37.14511489868164
611,Data-Driven FNO,0.5753799080848694,53.847389221191406
612,PI-FNO,0.2586810886859894,30.588441848754883
612,Data-Driven FNO,0.3166900873184204,47.4884033203125
613,PI-FNO,0.19552502036094666,33.107662200927734
613,Data-Driven FNO,0.21974651515483856,53.995059967041016
614,PI-FNO,0.7129008173942566,2.4452335834503174
614,Data-Driven FNO,0.6967918872833252,5.989048957824707
615,PI-FNO,0.3830149173736572,20.47174644470215
615,Data-Driven FNO,0.4149705171585083,40.4692497253418
616,PI-FNO,0.5521165728569031,10.490296363830566
616,Data-Driven FNO,0.6206016540527344,20.473896026611328
617,PI-FNO,0.5829869508743286,17.400897979736328
617,Data-Driven FNO,0.5998932123184204,21.994577407836914
618,PI-FNO,0.40159130096435547,36.602386474609375
618,Data-Driven FNO,0.384940505027771,66.38554382324219
619,PI-FNO,0.48719438910484314,135.86009216308594
619,Data-Driven FNO,0.4652099311351776,225.87733459472656
620,PI-FNO,0.41747406125068665,64.3394546508789
620,Data-Driven FNO,0.3898800313472748,110.71896362304688
621,PI-FNO,0.8212103247642517,20.37793731689453
621,Data-Driven FNO,0.774566113948822,30.662456512451172
622,PI-FNO,0.20527954399585724,20.850059509277344
622,Data-Driven FNO,0.241142138838768,39.306068420410156
623,PI-FNO,0.36456987261772156,19.004377365112305
623,Data-Driven FNO,0.4029636085033417,35.6404914855957
624,PI-FNO,0.40305274724960327,41.88175582885742
624,Data-Driven FNO,0.3913875222206116,50.050804138183594
625,PI-FNO,0.6772897839546204,18.380123138427734
625,Data-Driven FNO,0.6649970412254333,39.033599853515625
626,PI-FNO,0.40260326862335205,12.956560134887695
626,Data-Driven FNO,0.38476091623306274,15.827073097229004
627,PI-FNO,0.5498339533805847,71.87303924560547
627,Data-Driven FNO,0.5624971389770508,99.91468811035156
628,PI-FNO,0.6154868602752686,160.88229370117188
628,Data-Driven FNO,0.6445314884185791,239.138671875
629,PI-FNO,0.5250416398048401,8.704349517822266
629,Data-Driven FNO,0.6054818630218506,17.65617561340332
630,PI-FNO,0.2875897288322449,21.237594604492188
630,Data-Driven FNO,0.2969779968261719,41.3892822265625
631,PI-FNO,0.30414918065071106,69.01411437988281
631,Data-Driven FNO,0.30190059542655945,119.1072769165039
632,PI-FNO,0.743455171585083,15.518477439880371
632,Data-Driven FNO,0.7283677458763123,18.447046279907227
633,PI-FNO,0.3666948974132538,97.395263671875
633,Data-Driven FNO,0.37067484855651855,142.08396911621094
634,PI-FNO,0.35768795013427734,8.991728782653809
634,Data-Driven FNO,0.38308390974998474,17.28626251220703
635,PI-FNO,0.24897199869155884,24.844741821289062
635,Data-Driven FNO,0.25124549865722656,38.774532318115234
636,PI-FNO,0.5447075963020325,95.64312744140625
636,Data-Driven FNO,0.5641019344329834,167.29954528808594
637,PI-FNO,0.28276506066322327,74.4773178100586
637,Data-Driven FNO,0.33233779668807983,116.55192565917969
638,PI-FNO,0.2855066657066345,108.69896697998047
638,Data-Driven FNO,0.3038298785686493,187.27781677246094
639,PI-FNO,0.39691728353500366,40.493534088134766
639,Data-Driven FNO,0.3879700303077698,72.4338150024414
640,PI-FNO,0.4605553448200226,16.98975372314453
640,Data-Driven FNO,0.5047544836997986,28.814786911010742
641,PI-FNO,1.0395312309265137,8.595663070678711
641,Data-Driven FNO,1.0260893106460571,11.28985595703125
642,PI-FNO,0.1902347058057785,132.78237915039062
642,Data-Driven FNO,0.21749083697795868,198.73471069335938
643,PI-FNO,0.39294788241386414,89.8559341430664
643,Data-Driven FNO,0.493793785572052,165.66009521484375
644,PI-FNO,0.3371197581291199,40.848873138427734
644,Data-Driven FNO,0.38031846284866333,60.48838806152344
645,PI-FNO,0.5307360291481018,1.5874565839767456
645,Data-Driven FNO,0.49673789739608765,4.446910858154297
646,PI-FNO,0.5058775544166565,194.70875549316406
646,Data-Driven FNO,0.5457040667533875,262.33880615234375
647,PI-FNO,0.37003931403160095,38.7579460144043
647,Data-Driven FNO,0.3585861027240753,64.88794708251953
648,PI-FNO,0.4826039969921112,4.933363437652588
648,Data-Driven FNO,0.37230607867240906,9.702856063842773
649,PI-FNO,0.5019219517707825,40.30670166015625
649,Data-Driven FNO,0.50859135389328,65.00008392333984
650,PI-FNO,0.3892248868942261,60.097530364990234
650,Data-Driven FNO,0.446294903755188,115.8583984375
651,PI-FNO,0.6030840277671814,71.8066635131836
651,Data-Driven FNO,0.5640580058097839,84.577880859375
652,PI-FNO,0.5623490810394287,97.86624145507812
652,Data-Driven FNO,0.5435301065444946,135.78799438476562
653,PI-FNO,0.9406909942626953,17.529050827026367
653,Data-Driven FNO,0.9587604999542236,28.3962345123291
654,PI-FNO,0.7782678604125977,4.162212371826172
654,Data-Driven FNO,0.7900274991989136,6.389679431915283
655,PI-FNO,0.4602360725402832,71.90503692626953
655,Data-Driven FNO,0.4765942692756653,89.42005920410156
656,PI-FNO,0.599345862865448,113.99818420410156
656,Data-Driven FNO,0.5712490081787109,147.34950256347656
657,PI-FNO,0.5457153916358948,9.646594047546387
657,Data-Driven FNO,0.5468132495880127,22.457822799682617
658,PI-FNO,0.4842563569545746,19.491016387939453
658,Data-Driven FNO,0.5052428841590881,34.354732513427734
659,PI-FNO,0.4001966118812561,26.952299118041992
659,Data-Driven FNO,0.41642072796821594,45.82538604736328
660,PI-FNO,0.23910850286483765,158.2165985107422
660,Data-Driven FNO,0.29618993401527405,275.87945556640625
661,PI-FNO,0.2759595513343811,13.90104866027832
661,Data-Driven FNO,0.36071914434432983,25.436826705932617
662,PI-FNO,0.425046443939209,4.59365177154541
662,Data-Driven FNO,0.4574909210205078,9.797041893005371
663,PI-FNO,0.5709925889968872,129.8031768798828
663,Data-Driven FNO,0.5629454255104065,195.51724243164062
664,PI-FNO,0.41104787588119507,135.47891235351562
664,Data-Driven FNO,0.46030905842781067,264.562255859375
665,PI-FNO,0.31327390670776367,6.952134609222412
665,Data-Driven FNO,0.3076276183128357,11.83349895477295
666,PI-FNO,0.43210190534591675,92.40397644042969
666,Data-Driven FNO,0.4341677725315094,115.47341918945312
667,PI-FNO,0.4481775462627411,61.306270599365234
667,Data-Driven FNO,0.48541975021362305,116.63275146484375
668,PI-FNO,0.40036386251449585,19.609966278076172
668,Data-Driven FNO,0.4302498400211334,42.709228515625
669,PI-FNO,0.2945314049720764,1.9132651090621948
669,Data-Driven FNO,0.32262346148490906,4.042591094970703
670,PI-FNO,0.3587980270385742,27.83063316345215
670,Data-Driven FNO,0.3878048062324524,46.956016540527344
671,PI-FNO,0.38045674562454224,8.915482521057129
671,Data-Driven FNO,0.4381103515625,11.923688888549805
672,PI-FNO,0.3316672742366791,32.67431640625
672,Data-Driven FNO,0.35254067182540894,70.79586791992188
673,PI-FNO,0.40516629815101624,25.89191246032715
673,Data-Driven FNO,0.39457494020462036,45.417091369628906
674,PI-FNO,0.26266753673553467,9.539933204650879
674,Data-Driven FNO,0.2835303246974945,18.6380558013916
675,PI-FNO,0.1588134467601776,20.906152725219727
675,Data-Driven FNO,0.21265263855457306,42.310211181640625
676,PI-FNO,0.31483617424964905,82.01948547363281
676,Data-Driven FNO,0.33051902055740356,125.35017395019531
677,PI-FNO,0.509930431842804,13.167731285095215
677,Data-Driven FNO,0.5609452724456787,23.5096378326416
678,PI-FNO,0.49240708351135254,43.37786865234375
678,Data-Driven FNO,0.445627361536026,77.52975463867188
679,PI-FNO,0.4339413642883301,48.432098388671875
679,Data-Driven FNO,0.436691552400589,75.38646697998047
680,PI-FNO,0.5538091659545898,36.36994552612305
680,Data-Driven FNO,0.5350939631462097,60.75306701660156
681,PI-FNO,0.4303351938724518,15.895283699035645
681,Data-Driven FNO,0.45567750930786133,21.285438537597656
682,PI-FNO,0.48867732286453247,60.729061126708984
682,Data-Driven FNO,0.4390295743942261,111.85397338867188
683,PI-FNO,0.7795064449310303,21.53520965576172
683,Data-Driven FNO,0.7732115983963013,33.078346252441406
684,PI-FNO,0.37434908747673035,15.653550148010254
684,Data-Driven FNO,0.41861388087272644,29.24386215209961
685,PI-FNO,0.6253000497817993,19.042051315307617
685,Data-Driven FNO,0.5643185973167419,37.463539123535156
686,PI-FNO,0.7181206345558167,44.08686447143555
686,Data-Driven FNO,0.7196803092956543,57.148990631103516
687,PI-FNO,0.38185739517211914,138.82388305664062
687,Data-Driven FNO,0.3845881223678589,247.34326171875
688,PI-FNO,0.7648274302482605,8.550895690917969
688,Data-Driven FNO,0.7736324667930603,15.523087501525879
689,PI-FNO,0.32279062271118164,17.262100219726562
689,Data-Driven FNO,0.33341509103775024,25.85722541809082
690,PI-FNO,0.5804734230041504,79.1227035522461
690,Data-Driven FNO,0.5658087730407715,107.03125
691,PI-FNO,0.34870874881744385,220.26333618164062
691,Data-Driven FNO,0.37019696831703186,342.3208923339844
692,PI-FNO,0.34424901008605957,7.925693511962891
692,Data-Driven FNO,0.36144423484802246,19.249984741210938
693,PI-FNO,0.4997085630893707,34.27478790283203
693,Data-Driven FNO,0.49503472447395325,45.636268615722656
694,PI-FNO,0.4642736613750458,4.204176902770996
694,Data-Driven FNO,0.41644957661628723,8.667513847351074
695,PI-FNO,0.4918947219848633,22.175783157348633
695,Data-Driven FNO,0.49425074458122253,38.675472259521484
696,PI-FNO,0.3019002377986908,23.86363410949707
696,Data-Driven FNO,0.307662695646286,35.95027160644531
697,PI-FNO,0.3510764539241791,58.3317985534668
697,Data-Driven FNO,0.4441850781440735,87.18708801269531
698,PI-FNO,0.5089783668518066,61.6677360534668
698,Data-Driven FNO,0.49117612838745117,89.0679702758789
699,PI-FNO,0.40127772092819214,37.53453826904297
699,Data-Driven FNO,0.3646920323371887,66.99632263183594
700,PI-FNO,0.596123993396759,50.95787048339844
700,Data-Driven FNO,0.5705921649932861,85.14091491699219
701,PI-FNO,0.631554901599884,7.561074733734131
701,Data-Driven FNO,0.6050512194633484,15.487726211547852
702,PI-FNO,0.2866019904613495,135.9874725341797
702,Data-Driven FNO,0.27590712904930115,208.26766967773438
703,PI-FNO,0.3820735514163971,61.719886779785156
703,Data-Driven FNO,0.3757679760456085,98.72552490234375
704,PI-FNO,0.3392248749732971,63.146785736083984
704,Data-Driven FNO,0.35617727041244507,96.64472198486328
705,PI-FNO,0.5412707328796387,8.79957389831543
705,Data-Driven FNO,0.5540745854377747,18.437223434448242
706,PI-FNO,0.42133477330207825,91.86522674560547
706,Data-Driven FNO,0.4140050411224365,174.23178100585938
707,PI-FNO,0.5487021803855896,88.92530822753906
707,Data-Driven FNO,0.5733022093772888,143.01368713378906
708,PI-FNO,0.6075381636619568,29.831968307495117
708,Data-Driven FNO,0.6044842004776001,36.65750503540039
709,PI-FNO,0.626734733581543,165.75106811523438
709,Data-Driven FNO,0.6760239005088806,343.387451171875
710,PI-FNO,0.25919395685195923,17.727783203125
710,Data-Driven FNO,0.2873207628726959,31.327312469482422
711,PI-FNO,0.8437331914901733,1.56654953956604
711,Data-Driven FNO,0.8697806000709534,3.7495086193084717
712,PI-FNO,0.5062074661254883,33.01508712768555
712,Data-Driven FNO,0.5637828707695007,52.98783493041992
713,PI-FNO,0.32939356565475464,20.16000747680664
713,Data-Driven FNO,0.34974968433380127,51.026771545410156
714,PI-FNO,0.47071439027786255,78.39334869384766
714,Data-Driven FNO,0.5260401368141174,106.88981628417969
715,PI-FNO,0.769447922706604,4.7282609939575195
715,Data-Driven FNO,0.8448120355606079,8.614850997924805
716,PI-FNO,0.3577190041542053,49.23918533325195
716,Data-Driven FNO,0.32995712757110596,89.38123321533203
717,PI-FNO,0.5369563698768616,34.604225158691406
717,Data-Driven FNO,0.5582097172737122,66.43846893310547
718,PI-FNO,0.3646308481693268,23.032678604125977
718,Data-Driven FNO,0.416631281375885,36.52461624145508
719,PI-FNO,0.611373782157898,20.017528533935547
719,Data-Driven FNO,0.6140300035476685,42.1415901184082
720,PI-FNO,0.3568558096885681,119.64471435546875
720,Data-Driven FNO,0.3400033116340637,188.14610290527344
721,PI-FNO,0.4490726590156555,11.53768539428711
721,Data-Driven FNO,0.4926643669605255,19.640222549438477
722,PI-FNO,0.27034083008766174,28.24453353881836
722,Data-Driven FNO,0.3171924352645874,61.584129333496094
723,PI-FNO,0.29027101397514343,23.93824577331543
723,Data-Driven FNO,0.32492637634277344,43.40275192260742
724,PI-FNO,0.6079393625259399,371.63507080078125
724,Data-Driven FNO,0.6209560036659241,455.0066223144531
725,PI-FNO,0.48923951387405396,6.205117702484131
725,Data-Driven FNO,0.4560294449329376,12.15866470336914
726,PI-FNO,0.4635562598705292,37.555816650390625
726,Data-Driven FNO,0.49445411562919617,53.955142974853516
727,PI-FNO,0.491334468126297,51.406700134277344
727,Data-Driven FNO,0.5133618116378784,69.13304901123047
728,PI-FNO,0.4710158705711365,69.0126953125
728,Data-Driven FNO,0.5632938742637634,108.41419982910156
729,PI-FNO,0.738559901714325,102.84174346923828
729,Data-Driven FNO,0.7047176957130432,149.7894744873047
730,PI-FNO,0.26138100028038025,110.11822509765625
730,Data-Driven FNO,0.2718937397003174,174.2566375732422
731,PI-FNO,1.0380436182022095,5.004640102386475
731,Data-Driven FNO,1.0335508584976196,7.2002458572387695
732,PI-FNO,0.3839113712310791,54.65231704711914
732,Data-Driven FNO,0.3765762448310852,83.90416717529297
733,PI-FNO,0.3874134123325348,7.007861137390137
733,Data-Driven FNO,0.3845745623111725,16.930418014526367
734,PI-FNO,0.37043893337249756,59.559486389160156
734,Data-Driven FNO,0.3968981206417084,86.04969024658203
735,PI-FNO,0.2625192105770111,17.895614624023438
735,Data-Driven FNO,0.2777358889579773,43.521671295166016
736,PI-FNO,0.23589932918548584,35.50642776489258
736,Data-Driven FNO,0.27764904499053955,63.75303649902344
737,PI-FNO,0.676881730556488,161.2584228515625
737,Data-Driven FNO,0.6953060030937195,229.56500244140625
738,PI-FNO,0.993941605091095,1.9927241802215576
738,Data-Driven FNO,1.025485873222351,2.8125076293945312
739,PI-FNO,0.504716694355011,39.44878005981445
739,Data-Driven FNO,0.5250155925750732,68.169921875
740,PI-FNO,0.33276939392089844,59.922279357910156
740,Data-Driven FNO,0.3900575637817383,98.99131774902344
741,PI-FNO,0.37820369005203247,78.99430084228516
741,Data-Driven FNO,0.39516395330429077,101.37117004394531
742,PI-FNO,0.21576128900051117,17.869396209716797
742,Data-Driven FNO,0.20659539103507996,35.911067962646484
743,PI-FNO,0.4557478427886963,199.63565063476562
743,Data-Driven FNO,0.43067458271980286,296.4986572265625
744,PI-FNO,0.5109085440635681,16.8533878326416
744,Data-Driven FNO,0.5646428465843201,22.983274459838867
745,PI-FNO,0.25510039925575256,87.15721893310547
745,Data-Driven FNO,0.29605019092559814,162.918701171875
746,PI-FNO,0.26697590947151184,153.52264404296875
746,Data-Driven FNO,0.2753811776638031,271.2397766113281
747,PI-FNO,0.8091331124305725,8.726417541503906
747,Data-Driven FNO,0.7431325316429138,11.360644340515137
748,PI-FNO,0.984013020992279,2.1657040119171143
748,Data-Driven FNO,1.0003602504730225,3.6820943355560303
749,PI-FNO,0.9126270413398743,1.6780166625976562
749,Data-Driven FNO,0.9312566518783569,3.683906316757202
750,PI-FNO,0.6259251236915588,9.855912208557129
750,Data-Driven FNO,0.5563312768936157,18.9453125
751,PI-FNO,0.19998227059841156,9.019140243530273
751,Data-Driven FNO,0.2641301155090332,14.231527328491211
752,PI-FNO,0.45094379782676697,33.711177825927734
752,Data-Driven FNO,0.46285077929496765,47.52640914916992
753,PI-FNO,0.5888996124267578,46.094139099121094
753,Data-Driven FNO,0.6087095141410828,64.95703125
754,PI-FNO,0.5216675400733948,67.32422637939453
754,Data-Driven FNO,0.5134641528129578,100.02526092529297
755,PI-FNO,0.2824876010417938,21.97808074951172
755,Data-Driven FNO,0.32732802629470825,48.455814361572266
756,PI-FNO,0.5102882385253906,86.13594818115234
756,Data-Driven FNO,0.5297660231590271,124.84642791748047
757,PI-FNO,0.3315182626247406,148.98558044433594
757,Data-Driven FNO,0.3590441644191742,204.43507385253906
758,PI-FNO,0.4001975655555725,59.551414489746094
758,Data-Driven FNO,0.4283316731452942,112.17662048339844
759,PI-FNO,0.44986626505851746,10.56067180633545
759,Data-Driven FNO,0.44229188561439514,21.83975601196289
760,PI-FNO,0.2809271216392517,60.064517974853516
760,Data-Driven FNO,0.3502199053764343,107.07272338867188
761,PI-FNO,0.27263143658638,7.855762481689453
761,Data-Driven FNO,0.38031065464019775,12.766441345214844
762,PI-FNO,0.7853821516036987,3.297264337539673
